match_id,date,home_team,away_team,home_team_id,away_team_id,home_team_elo,away_team_elo
1729402,2024-05-11,West Ham,Luton,29,95,1723.36791992,1577.05871582
1729403,2024-04-14,Liverpool,Crystal Palace,26,162,1937.83508301,1685.828125
1729404,2024-03-10,West Ham,Burnley,29,184,1771.29138184,1612.73706055
1729405,2024-05-11,Wolves,Crystal Palace,161,162,1693.45227051,1730.32714844
1729406,2024-03-09,Wolves,Fulham,161,170,1735.28222656,1734.86364746
1729407,2024-04-13,Man City,Luton,167,95,2049.07299805,1608.85559082
1729408,2024-05-19,Arsenal,Everton,13,31,1944.71105957,1709.04272461
1729409,2024-04-23,Arsenal,Chelsea,13,15,1931.65527344,1784.75512695
1729410,2024-04-13,Newcastle,Tottenham,23,30,1803.18591309,1839.77563477
1729411,2024-05-19,Brentford,Newcastle,189,23,1721.74511719,1791.13598633
1729412,2024-04-25,Brighton,Man City,211,167,1748.41967773,2038.49243164
1729413,2024-04-13,Forest,Wolves,174,161,1661.11230469,1723.8692627
1729414,2024-05-19,Brighton,Man United,211,32,1725.04504395,1767.1619873
1729415,2024-03-16,Burnley,Brentford,184,189,1624.46826172,1731.63623047
1729416,2024-04-14,West Ham,Fulham,29,170,1780.01953125,1719.71569824
1729417,2024-05-19,Burnley,Forest,184,174,1620.34423828,1638.63464355
1729418,2024-04-24,Crystal Palace,Newcastle,162,23,1708.83947754,1811.58276367
1729419,2024-04-21,Aston Villa,Bournemouth,24,183,1833.86450195,1700.27233887
1729420,2024-05-19,Chelsea,Bournemouth,15,183,1806.16137695,1695.08203125
1729421,2024-04-24,Everton,Liverpool,31,26,1692.98144531,1923.60131836
1729422,2024-05-15,Brighton,Chelsea,211,15,1732.68286133,1798.5234375
1729423,2024-03-16,Fulham,Tottenham,170,30,1734.47412109,1858.80688477
1729424,2024-04-21,Crystal Palace,West Ham,162,29,1694.43737793,1756.27172852
1729425,2024-03-16,Luton,Forest,95,174,1611.20727539,1661.08813477
1729426,2024-05-19,Crystal Palace,Aston Villa,162,24,1742.57275391,1787.57019043
1729427,2024-04-21,Everton,Forest,31,174,1684.41662598,1654.94470215
1729428,2024-05-19,Liverpool,Wolves,26,161,1897.34411621,1681.20666504
1729429,2024-04-24,Man United,Sheffield United,32,163,1793.24230957,1551.77490234
1729430,2024-04-21,Fulham,Liverpool,170,26,1728.63049316,1917.16149902
1729431,2024-05-19,Luton,Fulham,95,170,1572.3536377,1707.89538574
1729432,2024-03-17,West Ham,Aston Villa,29,24,1791.08288574,1836.80493164
1729433,2024-04-20,Luton,Brentford,95,189,1601.05505371,1718.27697754
1729434,2024-05-19,Man City,West Ham,167,29,2048.74291992,1728.07299805
1729435,2024-04-24,Wolves,Bournemouth,161,183,1711.09741211,1695.0480957
1729436,2024-05-15,Man United,Newcastle,32,23,1759.73901367,1798.55895996
1729437,2024-05-19,Sheffield United,Tottenham,163,30,1522.76000977,1784.96582031
1729438,2024-03-30,Bournemouth,Everton,183,31,1709.9588623,1708.61437988
1729439,2024-04-20,Sheffield United,Burnley,163,184,1565.46728516,1622.94799805
1729440,2024-03-30,Aston Villa,Wolves,24,161,1836.8260498,1748.54272461
1729441,2024-05-14,Tottenham,Man City,30,167,1789.70556641,2044.00317383
1729442,2024-03-30,Brentford,Man United,189,32,1722.23181152,1814.69177246
1729443,2024-03-30,Chelsea,Burnley,15,184,1789.41015625,1633.87268066
1729444,2024-01-22,Brighton,Wolves,211,161,1821.94726562,1738.79882812
1729445,2024-01-12,Burnley,Luton,184,95,1650.16088867,1604.55761719
1729446,2024-01-13,Chelsea,Fulham,15,170,1777.53039551,1717.38049316
1729447,2024-01-14,Everton,Aston Villa,31,24,1721.11450195,1854.15014648
1729448,2024-01-14,Man United,Tottenham,32,30,1787.94226074,1837.70581055
1729449,2024-01-13,Newcastle,Man City,23,167,1797.72485352,2042.04382324
1729450,2024-01-21,Sheffield United,West Ham,163,29,1580.95605469,1807.66149902
1729451,2024-01-30,Aston Villa,Newcastle,24,23,1852.01513672,1794.09667969
1729452,2024-01-30,Fulham,Everton,170,31,1712.25061035,1723.24951172
1729453,2024-01-30,Luton,Brighton,95,211,1607.4375,1818.10534668
1729454,2024-01-30,Forest,Arsenal,174,13,1665.05200195,1916.82568359
1729455,2024-01-31,Tottenham,Brentford,30,189,1837.9342041,1745.8046875
1729456,2024-02-01,West Ham,Bournemouth,29,183,1803.14501953,1704.16589355
1729457,2024-02-01,Wolves,Man United,161,32,1742.640625,1787.71386719
1729458,2024-01-30,Crystal Palace,Sheffield United,162,163,1717.01672363,1585.47253418
1729459,2024-01-31,Liverpool,Chelsea,26,15,1951.73950195,1782.66027832
1729460,2024-01-31,Man City,Burnley,167,184,2045.67199707,1647.28112793
1729461,2024-02-04,Bournemouth,Forest,183,174,1708.421875,1661.51818848
1729462,2024-02-04,Arsenal,Liverpool,13,26,1920.35949707,1956.95532227
1729463,2024-02-05,Brentford,Man City,189,167,1741.56103516,2046.8482666
1729464,2024-02-03,Brighton,Crystal Palace,211,162,1794.08178711,1720.75085449
1729465,2024-02-03,Burnley,Fulham,184,170,1646.10473633,1710.92053223
1729466,2024-02-04,Chelsea,Wolves,15,161,1777.44445801,1734.1661377
1729467,2024-02-03,Everton,Tottenham,31,30,1724.57958984,1842.17773438
1729468,2024-02-04,Man United,West Ham,32,29,1796.18847656,1798.88916016
1729469,2024-02-03,Newcastle,Luton,23,95,1809.53149414,1631.46105957
1729470,2024-02-03,Sheffield United,Aston Villa,163,24,1581.73840332,1836.58044434
1729471,2024-02-11,Aston Villa,Man United,24,32,1844.43603516,1807.65466309
1729472,2024-02-12,Crystal Palace,Chelsea,162,15,1712.39648438,1762.28979492
1729473,2024-02-10,Fulham,Bournemouth,170,183,1710.7121582,1705.52368164
1729474,2024-02-10,Liverpool,Burnley,26,184,1946.5657959,1646.31311035
1729475,2024-02-10,Luton,Sheffield United,95,163,1637.36486816,1573.8828125
1729476,2024-02-10,Man City,Everton,167,31,2050.61303711,1726.2902832
1729477,2024-02-10,Forest,Newcastle,174,23,1664.41638184,1803.62768555
1729478,2024-02-10,Tottenham,Brighton,30,211,1840.46716309,1802.43615723
1729479,2024-02-11,West Ham,Arsenal,29,13,1787.42297363,1930.74890137
1729480,2024-02-10,Wolves,Brentford,161,189,1749.32067871,1737.79626465
1729481,2024-02-17,Brentford,Liverpool,189,26,1751.81262207,1948.84216309
1729482,2024-02-17,Burnley,Arsenal,184,13,1644.38623047,1944.80981445
1729483,2024-02-19,Everton,Crystal Palace,31,162,1724.61669922,1700.9699707
1729484,2024-02-17,Fulham,Aston Villa,170,24,1719.98828125,1834.2166748
1729485,2024-02-18,Luton,Man United,95,32,1621.87597656,1818.22338867
1729486,2024-02-17,Man City,Chelsea,167,15,2053.20288086,1774.0657959
1729487,2023-12-10,Luton,Man City,95,167,1597.04821777,2051.59765625
1729488,2023-12-09,Man United,Bournemouth,32,183,1831.60510254,1682.87512207
1729489,2023-12-09,Sheffield United,Brentford,163,189,1583.95422363,1798.86584473
1729490,2023-12-10,Tottenham,Newcastle,30,23,1826.88513184,1859.02001953
1729491,2023-12-09,Wolves,Forest,161,174,1719.25402832,1660.84594727
1729493,2023-12-17,Arsenal,Brighton,13,211,1933.93981934,1817.03552246
1729494,2023-12-17,Brentford,Aston Villa,189,24,1778.4185791,1860.0201416
1729495,2023-12-16,Burnley,Everton,184,31,1651.03161621,1730.72119141
1729496,2023-12-16,Chelsea,Sheffield United,15,163,1771.2545166,1587.78222656
1729497,2023-12-17,Liverpool,Man United,26,32,1941.31640625,1794.65466309
1729498,2023-12-16,Man City,Crystal Palace,167,162,2045.38818359,1708.6295166
1729499,2023-12-16,Newcastle,Fulham,23,170,1827.07385254,1741.83825684
1729500,2023-12-15,Forest,Tottenham,174,30,1658.72644043,1834.19165039
1729501,2023-12-17,West Ham,Wolves,29,161,1771.72058105,1707.73999023
1729502,2023-12-22,Aston Villa,Sheffield United,24,163,1867.35070801,1583.68334961
1729503,2023-12-21,Crystal Palace,Brighton,162,211,1716.73486328,1811.54711914
1729504,2023-12-23,Fulham,Burnley,170,184,1733.97387695,1640.46374512
1729505,2023-12-23,Liverpool,Arsenal,26,13,1936.0838623,1939.42810059
1729506,2023-12-23,Luton,Newcastle,95,23,1587.57958984,1834.93823242
1729507,2024-02-20,Man City,Brentford,167,189,2045.76098633,1744.08740234
1729508,2023-12-23,Forest,Bournemouth,174,183,1648.8092041,1697.18786621
1729509,2023-12-23,Tottenham,Everton,30,31,1838.13745117,1741.28918457
1729510,2023-12-23,West Ham,Man United,29,32,1780.63439941,1799.88720703
1729511,2023-12-24,Wolves,Chelsea,161,15,1698.82617188,1775.35327148
1729512,2023-12-26,Bournemouth,Fulham,183,170,1705.49499512,1717.22412109
1729513,2023-12-28,Arsenal,West Ham,13,29,1940.91052246,1790.68688965
1729514,2023-12-27,Brentford,Wolves,189,161,1771.08789062,1707.52563477
1729515,2023-12-28,Brighton,Tottenham,211,30,1810.39807129,1842.42089844
1729516,2023-12-26,Burnley,Liverpool,184,26,1657.21337891,1934.6015625
1729517,2023-12-27,Chelsea,Crystal Palace,15,162,1766.65393066,1717.8840332
1729518,2023-12-27,Everton,Man City,31,167,1737.00561523,2037.28271484
1729519,2023-12-26,Man United,Aston Villa,32,24,1789.83483887,1859.84533691
1729520,2023-12-26,Newcastle,Forest,23,174,1821.95751953,1640.50195312
1729521,2023-12-26,Sheffield United,Luton,163,95,1591.1887207,1600.56030273
1729522,2023-12-30,Aston Villa,Burnley,24,184,1851.45483398,1652.85620117
1729523,2023-12-30,Crystal Palace,Brentford,162,189,1712.39416504,1751.79333496
1729524,2023-12-31,Fulham,Arsenal,170,13,1705.30419922,1922.62512207
1729525,2024-01-01,Liverpool,Newcastle,26,23,1938.95874023,1802.77978516
1729526,2023-12-30,Luton,Chelsea,95,15,1609.94433594,1772.14367676
1729527,2023-12-30,Man City,Sheffield United,167,163,2041.1953125,1581.8046875
1729528,2023-12-30,Forest,Man United,174,32,1659.6796875,1798.2253418
1729529,2023-12-31,Tottenham,Bournemouth,30,183,1832.18237305,1717.41503906
1729530,2024-01-02,West Ham,Brighton,29,211,1808.97216797,1820.63659668
1729531,2023-12-30,Wolves,Everton,161,31,1726.82019043,1733.09313965
1729532,2024-01-21,Bournemouth,Liverpool,183,26,1711.89160156,1944.01367188
1729533,2024-01-20,Arsenal,Crystal Palace,13,162,1910.54882812,1723.2935791
1729534,2024-01-20,Brentford,Forest,189,174,1740.8939209,1669.96276855
1729535,2023-11-25,Brentford,Arsenal,189,13,1801.98657227,1930.7779541
1729536,2023-11-25,Burnley,West Ham,184,29,1647.57897949,1769.9161377
1729537,2023-11-26,Everton,Man United,31,32,1705.19946289,1816.62255859
1729538,2023-11-27,Fulham,Wolves,170,161,1709.98925781,1718.19677734
1729539,2023-11-25,Luton,Crystal Palace,95,162,1587.15124512,1739.60949707
1729540,2023-11-25,Man City,Liverpool,167,26,2067.91943359,1942.72302246
1729541,2023-11-25,Newcastle,Chelsea,23,15,1856.04919434,1793.81433105
1729542,2023-11-25,Forest,Brighton,174,211,1683.01733398,1813.3515625
1729543,2023-11-25,Sheffield United,Bournemouth,163,183,1605.85876465,1646.10852051
1729544,2023-11-26,Tottenham,Aston Villa,30,24,1834.69140625,1846.18493652
1729545,2023-12-03,Bournemouth,Aston Villa,183,24,1663.05761719,1860.93518066
1729546,2023-12-02,Arsenal,Wolves,13,161,1947.97070312,1716.15979004
1729547,2023-12-02,Brentford,Luton,189,95,1801.10778809,1603.05517578
1729548,2023-12-02,Burnley,Sheffield United,184,163,1646.47424316,1598.98413086
1729549,2023-12-03,Chelsea,Brighton,15,211,1789.71472168,1828.19787598
1729550,2023-12-03,Liverpool,Fulham,26,170,1953.78588867,1722.10083008
1729551,2023-12-03,Man City,Tottenham,167,30,2070.27368164,1830.80908203
1729552,2023-12-02,Newcastle,Man United,23,32,1872.55065918,1831.30249023
1729553,2023-12-02,Forest,Everton,174,31,1682.14782715,1699.06640625
1729554,2023-12-03,West Ham,Crystal Palace,29,162,1782.53271484,1733.77990723
1729555,2023-12-06,Aston Villa,Man City,24,167,1857.0333252,2063.37988281
1729556,2023-12-06,Brighton,Brentford,211,189,1820.65783691,1805.02062988
1729557,2023-12-07,Everton,Newcastle,31,23,1708.11218262,1878.16455078
1729558,2023-12-06,Fulham,Forest,170,174,1719.89428711,1673.10205078
1729559,2023-12-05,Luton,Arsenal,95,13,1599.14233398,1950.23449707
1729560,2023-12-06,Sheffield United,Liverpool,163,26,1586.56091309,1955.99243164
1729561,2023-12-07,Tottenham,West Ham,30,29,1837.70275879,1779.6394043
1729562,2023-12-05,Wolves,Burnley,161,184,1713.89587402,1658.89746094
1729563,2023-12-06,Crystal Palace,Bournemouth,162,183,1736.67333984,1666.95935059
1729564,2023-12-06,Man United,Chelsea,32,15,1825.68859863,1797.25476074
1729565,2023-12-09,Aston Villa,Arsenal,24,13,1868.81555176,1952.32861328
1729566,2023-12-09,Brighton,Burnley,211,184,1826.81262207,1653.53942871
1729567,2023-12-09,Crystal Palace,Liverpool,162,26,1720.75769043,1958.59912109
1729568,2023-12-10,Everton,Chelsea,31,15,1727.25671387,1791.33813477
1729569,2023-12-10,Fulham,West Ham,170,29,1732.15026855,1790.45690918
1821049,2024-08-16,Man United,Fulham,32,170,1779.04394531,1716.27636719
1821050,2024-08-17,Ipswich,Liverpool,165,26,1568.32556152,1900.68835449
1821051,2024-08-18,Chelsea,Man City,15,167,1810.11962891,2050.57299805
1821052,2024-08-17,Arsenal,Wolves,13,161,1946.90283203,1677.86230469
1821053,2024-08-19,Leicester,Tottenham,14,30,1643.66943359,1790.55664062
1821054,2024-08-17,Everton,Brighton,31,211,1706.85083008,1713.16320801
1821055,2024-08-17,Newcastle,Southampton,23,18,1801.79711914,1599.60339355
1821056,2024-08-17,Forest,Bournemouth,174,183,1647.71496582,1691.12365723
1821057,2024-08-17,West Ham,Aston Villa,29,24,1726.24291992,1770.43505859
1821058,2024-08-18,Brentford,Crystal Palace,189,162,1711.08398438,1759.70800781
1821059,2024-08-25,Bournemouth,Newcastle,183,23,1691.69104004,1804.57055664
1821060,2024-08-24,Aston Villa,Arsenal,24,13,1778.92663574,1949.74951172
1821061,2024-08-24,Brighton,Man United,211,32,1729.70837402,1784.38208008
1821062,2024-08-24,Crystal Palace,West Ham,162,29,1752.20849609,1718.27954102
1821063,2024-08-24,Fulham,Leicester,170,14,1711.46643066,1646.47558594
1821064,2024-08-25,Liverpool,Brentford,26,189,1904.10913086,1719.11169434
1821065,2024-08-24,Man City,Ipswich,167,165,2055.97094727,1565.4329834
1821066,2024-08-24,Southampton,Forest,18,174,1597.3581543,1647.67578125
1821067,2024-08-24,Tottenham,Everton,30,31,1788.27868652,1690.8338623
1821068,2024-08-25,Wolves,Chelsea,161,15,1675.54382324,1806.07421875
1821069,2024-08-31,Arsenal,Brighton,13,211,1956.93518066,1737.66442871
1821070,2024-09-01,Man United,Liverpool,32,26,1776.53857422,1908.05358887
1821071,2024-08-31,Brentford,Southampton,189,18,1715.27978516,1589.20849609
1821072,2024-09-01,Newcastle,Tottenham,23,30,1803.0135498,1796.89978027
1821073,2024-09-01,Chelsea,Crystal Palace,15,162,1818.38671875,1737.57775879
1821074,2024-08-31,Everton,Bournemouth,31,183,1682.32531738,1693.36071777
1821075,2024-08-31,Ipswich,Fulham,165,170,1564.67224121,1716.56152344
1821076,2024-08-31,Leicester,Aston Villa,14,24,1641.49316406,1771.85351562
1821077,2024-08-31,Forest,Wolves,174,161,1655.93811035,1663.51940918
1821078,2024-08-31,West Ham,Man City,29,167,1733.02294922,2056.84448242
1821079,2024-09-14,Aston Villa,Everton,24,31,1777.81213379,1673.03662109
1821080,2024-09-14,Bournemouth,Chelsea,183,15,1702.64941406,1814.6965332
1821081,2024-09-14,Southampton,Man United,18,32,1583.90270996,1766.37512207
1821082,2024-09-14,Brighton,Ipswich,211,165,1744.23925781,1567.4005127
1821083,2024-09-15,Tottenham,Arsenal,30,13,1790.58093262,1950.36035156
1821084,2024-09-14,Crystal Palace,Leicester,162,14,1741.26794434,1635.5345459
1821085,2024-09-14,Man City,Brentford,167,189,2060.20605469,1720.58557129
1821086,2024-09-15,Wolves,Newcastle,161,23,1664.86535645,1809.33227539
1821087,2024-09-14,Fulham,West Ham,170,29,1713.83312988,1729.66125488
1821088,2024-09-14,Liverpool,Forest,26,174,1918.21704102,1654.59204102
1821089,2024-09-21,Aston Villa,Wolves,24,161,1794.23706055,1663.80078125
1821090,2024-09-21,Tottenham,Brentford,30,189,1789.86230469,1723.85852051
1821091,2024-09-22,Brighton,Forest,211,174,1742.92077637,1674.18981934
1821092,2024-09-21,Fulham,Newcastle,170,23,1717.24511719,1819.3371582
1821093,2024-09-21,Crystal Palace,Man United,162,32,1741.46911621,1778.9708252
1821094,2024-09-21,Leicester,Everton,14,31,1644.27368164,1673.2590332
1821095,2024-09-21,Liverpool,Bournemouth,26,183,1918.99365234,1700.77807617
1821096,2024-09-22,Man City,Arsenal,167,13,2060.82177734,1959.79724121
1821097,2024-09-21,Southampton,Ipswich,18,165,1580.24731445,1577.65930176
1821098,2024-09-21,West Ham,Chelsea,29,15,1735.1895752,1825.50817871
1821099,2024-09-30,Bournemouth,Southampton,183,18,1695.63830566,1577.83874512
1821100,2024-09-28,Arsenal,Leicester,13,14,1963.00158691,1642.76367188
1821101,2024-09-28,Brentford,West Ham,189,29,1715.79797363,1722.53186035
1821102,2024-09-28,Chelsea,Brighton,15,211,1836.29919434,1738.64855957
1821103,2024-09-29,Ipswich,Aston Villa,165,24,1578.20117188,1798.67724609
1821104,2024-09-28,Everton,Crystal Palace,31,162,1672.90234375,1740.20373535
1821105,2024-09-28,Newcastle,Man City,23,167,1805.40844727,2055.75097656
1821106,2024-09-29,Man United,Tottenham,32,30,1772.04089355,1799.4831543
1821107,2024-09-28,Forest,Fulham,174,170,1676.59521484,1729.30712891
1821108,2024-09-28,Wolves,Liverpool,161,26,1657.49401855,1922.26672363
1821109,2024-10-05,Arsenal,Southampton,13,18,1980.44580078,1581.53771973
1821110,2024-10-06,Aston Villa,Man United,24,32,1812.50024414,1769.56494141
1821111,2024-10-05,Everton,Newcastle,31,23,1690.6204834,1819.76977539
1821112,2024-10-05,Brentford,Wolves,189,161,1723.70068359,1663.48522949
1821113,2024-10-06,Brighton,Tottenham,211,30,1741.74475098,1826.39135742
1821114,2024-10-06,Chelsea,Forest,15,174,1854.45092773,1677.7220459
1821115,2024-10-05,Crystal Palace,Liverpool,162,26,1740.90612793,1938.56286621
1821116,2024-10-05,Leicester,Bournemouth,14,183,1650.03234863,1710.35986328
1821117,2024-10-05,Man City,Fulham,167,170,2060.8190918,1746.60095215
1821118,2024-10-05,West Ham,Ipswich,29,165,1733.04956055,1591.79040527
1821119,2025-04-16,Newcastle,Crystal Palace,23,162,1858.42236328,1803.7010498
1821120,2025-04-12,Forest,Everton,174,31,1807.89868164,1755.82580566
1821121,2025-03-15,Southampton,Wolves,18,161,1550.0144043,1691.0423584
1821122,2025-02-26,Brentford,Everton,189,31,1755.56420898,1738.61853027
1821123,2025-04-12,Southampton,Aston Villa,18,24,1548.39660645,1839.8145752
1821124,2025-04-02,Bournemouth,Ipswich,183,165,1794.06604004,1582.15661621
1821125,2025-02-25,Brighton,Bournemouth,211,183,1771.06054688,1797.95227051
1821126,2025-04-13,Wolves,Tottenham,161,30,1712.50341797,1790.8927002
1821127,2025-04-01,Arsenal,Fulham,13,170,1998.97167969,1782.73400879
1821128,2025-02-26,Forest,Arsenal,174,13,1772.66308594,1983.51049805
1821129,2024-10-19,Bournemouth,Arsenal,183,13,1702.36560059,1981.59436035
1821130,2025-02-26,Tottenham,Man City,30,167,1796.23913574,1912.99499512
1821131,2024-10-19,Fulham,Aston Villa,170,24,1745.24511719,1809.546875
1821132,2025-02-27,West Ham,Leicester,29,14,1725.95007324,1594.67578125
1821133,2024-10-19,Ipswich,Everton,165,31,1585.93127441,1692.59912109
1821134,2025-02-25,Wolves,Fulham,161,170,1685.0925293,1758.3548584
1821135,2025-04-02,Brighton,Aston Villa,211,24,1802.4432373,1821.5255127
1821136,2024-10-20,Liverpool,Chelsea,26,15,1943.17382812,1848.47436523
1821137,2025-02-25,Crystal Palace,Aston Villa,162,24,1780.57666016,1796.39709473
1821138,2025-02-25,Chelsea,Southampton,15,18,1832.10498047,1541.17358398
1821139,2025-04-01,Forest,Man United,174,32,1806.07092285,1793.29663086
1821140,2024-10-19,Man United,Brentford,32,189,1772.51831055,1730.89282227
1821141,2025-04-01,Wolves,West Ham,161,29,1696.68334961,1739.05053711
1821142,2025-02-26,Liverpool,Newcastle,26,23,2000.49902344,1820.99768066
1821143,2024-10-19,Newcastle,Brighton,23,211,1817.79101562,1750.22338867
1821144,2025-04-03,Chelsea,Tottenham,15,30,1849.70349121,1795.24206543
1821145,2025-02-26,Man United,Ipswich,32,165,1750.26757812,1580.79711914
1821146,2024-10-21,Forest,Crystal Palace,174,162,1683.69848633,1736.29516602
1821147,2025-03-08,Brentford,Aston Villa,189,24,1760.64038086,1800.25427246
1821148,2025-04-02,Man City,Leicester,167,14,1916.85827637,1592.06689453
1821149,2024-10-19,Southampton,Leicester,18,14,1580.38916016,1658.02661133
1821150,2025-03-08,Brighton,Fulham,211,170,1785.4666748,1772.6583252
1821151,2024-10-19,Tottenham,West Ham,30,29,1817.91271973,1738.90881348
1821152,2025-03-09,Chelsea,Leicester,15,14,1844.23034668,1596.35327148
1821153,2024-10-20,Wolves,Man City,161,167,1656.29309082,2062.17504883
1821154,2025-04-02,Newcastle,Brentford,23,189,1836.78430176,1768.86474609
1821155,2025-03-08,Crystal Palace,Ipswich,162,165,1800.02587891,1584.66210938
1821156,2025-04-02,Southampton,Crystal Palace,18,162,1544.37341309,1808.42810059
1821157,2025-03-08,Liverpool,Southampton,26,18,2017.51977539,1544.92041016
1821158,2025-04-02,Liverpool,Everton,26,31,2014.81518555,1751.03259277
1821159,2025-03-09,Man United,Arsenal,32,13,1762.44030762,1993.12475586
1821160,2025-04-05,Aston Villa,Forest,24,174,1836.75720215,1812.42370605
1821161,2025-03-08,Forest,Man City,174,167,1783.96655273,1925.97827148
1821162,2025-04-06,Brentford,Chelsea,189,15,1763.90771484,1854.90454102
1821163,2025-03-09,Tottenham,Bournemouth,30,183,1793.68969727,1797.49279785
1821164,2025-04-05,Crystal Palace,Brighton,162,211,1803.01428223,1787.21166992
1821165,2025-03-10,West Ham,Newcastle,29,23,1738.21911621,1823.92382812
1821166,2025-04-05,Everton,Arsenal,31,13,1749.10632324,2001.44470215
1821167,2025-03-08,Wolves,Everton,161,31,1684.7355957,1747.4888916
1821168,2025-04-06,Fulham,Liverpool,170,26,1780.26086426,2016.74145508
1821169,2025-03-15,Bournemouth,Brentford,183,189,1804.70678711,1758.22399902
1821170,2025-04-05,Ipswich,Wolves,165,161,1596.25939941,1704.43994141
1821171,2025-03-16,Arsenal,Chelsea,13,15,1995.40100098,1853.27404785
1821172,2025-04-07,Leicester,Newcastle,14,23,1590.21789551,1841.74133301
1821173,2025-02-19,Aston Villa,Liverpool,24,26,1786.79846191,1996.9510498
1821174,2025-04-06,Man United,Man City,32,167,1786.94372559,1918.70727539
1821175,2025-03-15,Everton,West Ham,31,29,1752.95336914,1737.12976074
1821176,2025-04-06,Tottenham,Southampton,30,18,1790.0411377,1549.78735352
1821177,2025-03-16,Fulham,Tottenham,170,30,1772.11401367,1805.86206055
1821178,2025-04-05,West Ham,Bournemouth,29,183,1731.29394531,1779.96325684
1821179,2025-03-15,Ipswich,Forest,165,174,1588.03100586,1800.1965332
1821180,2025-04-14,Bournemouth,Fulham,183,170,1781.6192627,1794.43823242
1821181,2025-03-16,Leicester,Man United,14,32,1600.1940918,1785.16943359
1821182,2025-04-12,Arsenal,Brentford,13,189,2007.39587402,1766.48364258
1821183,2025-03-15,Man City,Brighton,167,211,1921.51940918,1797.78222656
1821184,2025-04-12,Brighton,Leicester,211,14,1782.43347168,1585.70996094
1821185,2025-04-13,Chelsea,Ipswich,15,165,1856.55737305,1591.26708984
1821186,2025-04-13,Liverpool,West Ham,26,29,2005.63513184,1732.7088623
1821187,2025-04-12,Man City,Crystal Palace,167,162,1918.06091309,1810.86352539
1821188,2025-04-13,Newcastle,Man United,23,32,1849.3203125,1793.10839844
1821189,2024-10-27,Arsenal,Liverpool,13,26,1971.05871582,1962.4465332
1821190,2024-10-26,Aston Villa,Bournemouth,24,183,1834.60070801,1728.61364746
1821191,2024-12-07,Crystal Palace,Man City,162,167,1738.54724121,1982.75402832
1821192,2025-02-12,Everton,Liverpool,31,26,1728.09033203,2003.5949707
1821193,2024-10-26,Brentford,Ipswich,189,165,1733.08276367,1583.63061523
1821194,2024-12-08,Fulham,Arsenal,170,13,1753.22741699,1981.4095459
1821195,2024-10-26,Brighton,Wolves,211,161,1768.92919922,1662.19506836
1821196,2024-12-08,Ipswich,Bournemouth,165,183,1586.953125,1749.95690918
1821197,2024-10-27,Chelsea,Newcastle,15,23,1857.31689453,1814.04370117
1821198,2024-12-08,Leicester,Brighton,14,211,1651.60998535,1764.59765625
1821199,2024-11-30,Brentford,Leicester,189,14,1735.00012207,1646.43688965
1821200,2024-12-07,Man United,Forest,32,174,1788.9197998,1708.81689453
1821201,2024-10-27,Crystal Palace,Tottenham,162,30,1735.97790527,1834.84692383
1821202,2024-12-08,Tottenham,Chelsea,30,15,1821.4588623,1885.03845215
1821203,2024-10-26,Everton,Fulham,31,170,1709.85827637,1741.40979004
1821204,2024-12-09,West Ham,Wolves,29,161,1725.29064941,1666.69360352
1821205,2024-11-29,Brighton,Southampton,211,18,1780.02233887,1577.6998291
1821206,2024-12-16,Bournemouth,West Ham,183,29,1757.6986084,1732.55249023
1821207,2024-12-01,Chelsea,Aston Villa,15,24,1871.1862793,1798.80102539
1821208,2024-12-14,Arsenal,Everton,13,31,1983.36364746,1704.38330078
1821209,2024-10-25,Leicester,Forest,14,174,1670.93835449,1696.81140137
1821210,2024-12-15,Brighton,Crystal Palace,211,162,1765.46105957,1745.6829834
1821211,2024-12-15,Chelsea,Brentford,15,189,1896.24731445,1749.32763672
1821212,2024-11-30,Crystal Palace,Newcastle,162,23,1732.04821777,1810.11303711
1821213,2024-12-14,Liverpool,Fulham,26,170,1998.37512207,1759.95947266
1821214,2024-10-26,Man City,Southampton,167,18,2073.37158203,1580.27307129
1821215,2024-12-15,Man City,Man United,167,32,1966.65490723,1785.75878906
1821216,2024-12-01,Liverpool,Man City,26,167,1986.95837402,1988.89196777
1821217,2024-12-14,Newcastle,Leicester,23,14,1803.49182129,1655.34655762
1821218,2024-10-27,West Ham,Man United,29,32,1738.7635498,1784.85412598
1821219,2024-12-14,Forest,Aston Villa,174,24,1722.6817627,1811.93115234
1821220,2024-12-01,Man United,Everton,32,31,1783.57092285,1698.63916016
1821221,2024-12-15,Southampton,Tottenham,18,30,1579.60046387,1812.92382812
1821222,2024-11-30,Forest,Ipswich,174,165,1707.87341309,1596.86755371
1821223,2024-12-14,Wolves,Ipswich,161,165,1664.03161621,1583.81140137
1821224,2024-12-01,Tottenham,Fulham,30,170,1834.32177734,1738.83825684
1821225,2024-12-21,Aston Villa,Man City,24,167,1803.22131348,1953.20361328
1821226,2024-11-30,West Ham,Arsenal,29,13,1745.0090332,1970.6048584
1821227,2024-12-21,Brentford,Forest,189,174,1746.26818848,1731.61254883
1821228,2024-11-30,Wolves,Bournemouth,161,183,1691.41870117,1729.21398926
1821229,2024-12-21,Crystal Palace,Arsenal,162,13,1760.14746094,1975.93518066
1821230,2024-12-05,Bournemouth,Tottenham,183,30,1741.20422363,1830.21166992
1821231,2024-12-22,Everton,Chelsea,31,15,1712.03271484,1899.88891602
